관리번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"376012","누에가 자라고 자라서","정미라 글;박지훈 그림","한울림어린이","2010","9788991871571","","7","","495","1","38","2012-01-16",
"376011","누구나 눈다","고미 타로 글.그림","서울:한림출판사","2006","9788970943091","","7","2","408","1","24","2012-01-16",
"376010","놀라운 힘!","리처드 해먼드 지음;이연주 옮김","비룡소","2006","9788949152066","","7","","420","1","28","2012-01-16",
"376009","놀라운 우주. 별. 행성의 모든 것","마이클 드리스콜 글;메레디스 해밀턴 그림;거인 역","거인","2005","9788990332363","","7","","443","1","34","2012-01-16",
"376008","네발나비","안은영 글.그림","돌베개어린이","2003","9788990025043","","7","","495.9","1","15","2012-01-16",
"376006","내가 사랑한 침팬지:제인 구달이 들려주는 소중한 생명의 메시지","제인 구달 지음;햇살과나무꾼 옮김","두레아이들","2006","9788995302156","","7","","499.8","1","9","2012-01-16",
"376005","내가 만난 나뭇잎 하나","윤여림 글;정유정 그림","웅진씽크빅","2008","9788901088709","9788901060293","7","","480","1","57","2012-01-16",
"376004","날씨를 바꾸는 요술쟁이 바람","허창회 글씀;김은희 그림","서울:풀빛","2004","9788974749682","","7","","453.1","1","7","2012-01-16",
"376003","날씨:구름에서 엘니뇨까지","라이너 슐타이스 글;김명호 그림;유영미 옮김","서울:웅진씽크빅","2006","9788901061177","","7","","453","1","7","2012-01-16",
"376002","난지도가 살아났어요","이명희 글;박재철 그림","마루벌","2009","9788956632889","9788956630021","7","19","408","1","23","2012-01-16",
"376001","나는야 미생물 요리사:세계 발효 음식 이야기","벼릿줄 글;이량덕 그림","파주 :창비","2009","9788936445829","","7","","475","1","29","2012-01-16",
"376000","꼬마 공룡 모여라","버나드 모스트 글.그림;조병준 옮김","서울:비룡소","2003","9788949151168","","7","16","408","1","48","2012-01-16",
"375999","꼬리 없는 원숭이","마틴 젠킨스 글;비키 화이트 그림;이충호 옮김","웅진씽크빅","2008","9788901074054","","7","","499.8","1","23","2012-01-16",
"375998","군고구마 잔치","사토 와키코 글.그림;한수연 옮김","한림출판사","2009","9788970943688","","7","31","408","1","25","2012-01-16",
"375997","과학의 발견","찰스 테일러;스티븐 포플 지음;김동광 옮김","서울:비룡소","2005","9788949150161","","7","1","408","1","7","2012-01-16",
"375996","과학공화국 생물법정","정완상 지음","자음과모음","2006","9788954413879","9788954413855","0","2","472","1","17","2012-01-16",
"375995","공룡은 어디로 갔을까?","버나드 모스트 글.그림;이은석 옮김","비룡소","2007","9788949151151","","7","15","408","1","40","2012-01-16",
"375994","공룡 대백과:고대 동물의 왕국 대탐험","팀 헤인즈;폴 체임버스 공지음;허민 옮김","사이언스북스","2008","9788983711113","9788983711052","0","","457","1","89","2012-01-16",
"375993","(공룡 할머니가 들려주는)진화 이야기","마르틴 아우어 글;크리스티네 조르만 그림;엄혜숙 옮김","서울:미래M&B","2005","9788983941640","","7","","476","1","34","2012-01-16",
"375992","공기","앙드리엔 수테르 페로 글;에티엔 들레세르;최정선 옮김","서울:보림","2005","9788943303440","","","7","408","1","21","2012-01-16",
"375991","(곰 아저씨의)딱새 육아일기","박남정 글;이루다 그림","서울:산하","2005","9788976503039","","7","","491.5","1","8","2012-01-16",
"375990","곤충의 숲으로 놀러오세요","타다 사토시 지음;이정희 옮김","문학수첩리틀북","2010","9788959760923","","7","","495.2","1","41","2012-01-16",
"375989","고래가 포유동물이라고?","캐롤라인 아놀드 글;패트리샤 J. 윈 그림;윤소영 옮김","시공사","2009","9788952755438","","7","","499.5","1","31","2012-01-16",
"375988","(고래가 들려주는) 무지개 전사호 이야기","로시오 마르티네스 글·그림;김세희 옮김","서울:마루벌","2010","9788956633015","9788956630021","7","26","408","1","14","2012-01-16",
"375987","개와 고양이","스티브 젠킨스 지음;이한음 옮김","웅진씽크빅","2008","9788901081717","9788901060293","7","","499","1","27","2012-01-16",
"375986","개미제국의 발견:소설보다 재미있는 개미 이야기","최재천 지음","서울:사이언스북스,","1999","9788983710277","","0","","495.8","1","22","2012-01-16",
"375985","개미가 날아올랐어","이성실 글;이태수 그림","다섯수레","2008","9788974781835","9788974781750","7","","495.8","1","21","2012-01-16",
"375984","개구리 논으로 오세요","여정은 글;김명길 그림;류창희 감수","파주:돌베개어린이","2007베개어린이","9788990025074","","7","","472.5","1","23","2012-01-16",
"375983","강아지가 태어났어요","조애너 콜 글;제롬 웩슬러 사진;이보라 옮김","비룡소","2006","9788949150154","9788949150000","7","6","408","1","29","2012-01-16",
"375981","(할아버지가 들려주는)물리의 세계","토마스 디칭어 지음;권세훈 옮김","에코리브르","2005","9788990048028","9788990048004","0","2","420","1","19","2012-01-16",
"375980","(할아버지가 들려주는)물리의 세계","토마스 디칭어 지음;권세훈 옮김","에코리브르","2002","9788990048011","9788990048004","0","1","420","1","26","2012-01-16",
"375978","(큰 집게발이 멋진) 흰발농게","김황 글;문종인 그림","한솔교육","2010","9788953561076","9788953561045","","","495","1","7","2012-01-16",
"375976","(인간의 오랜 친구)미생물 이야기","외르크 블레히 글;염정용 옮김;공미라 그림","웅진씽크빅","2007","9788901072838","","7","","475","1","16","2012-01-16",
"375975","(우리 땅의 왕) 늑대","김황 글;윤봉선 그림","파주:한솔교육","2011","9788953580114","9788953561045","7","","499","1","9","2012-01-16",
"375974","(우리 겨레는) 수학의 달인","안소정 글;최현정 그림","파주 :창비","2010","9788936445997","","7","","410","1","32","2012-01-16",
"375973","(우글 와글)미생물을 찾아봐","최향숙 글;조은희 그림","대교출판","2010","9788939525054","9788939522282","7","","475","1","38","2012-01-16",
"375972","(이상한 나라에서 만난)아인슈타인","손영운 지음","이치","2008","9788991215252","9788991215245","4","","400","1","22","2012-01-16",
"375971","옛날 옛적 지구에는","윤소영 글;조경규 그림","웅진씽크빅","2007","9788901063119","9788901060934","7","","445","1","40","2012-01-16",
"375970","역사를 바꾼 톡톡 과학이야기","하늘매발톱 글;이우일 그림","민서각","2006","9788991760066","","7","","400","1","29","2012-01-16",
"375969","(어린이가 정말 알아야 할)우리풀백과사전","서민환 저;이유미;이원규 사진","서울:현암사","2006","9788932306964","","7","","480.3","1","1","2012-01-16",
"375968","(어린이)살아있는 과학교과서","홍준의.[등]원작;김태일 글;마정원 그림","휴머니스트출판그룹","2008","9788958622147","9788958621775","7","5","400","1","52","2012-01-16",
"375967","(어린이)살아있는 과학교과서","홍준의.[등]원작;김태일 글;마정원 그림","휴머니스트출판그룹","2007","9788958622130","9788958621775","7","4","400","1","52","2012-01-16",
"375966","(어린이)살아있는 과학교과서","홍준의.[등]원작;김태일 글;마정원 그림","휴머니스트출판그룹","2007","9788958621997","9788958621775","7","3","400","1","59","2012-01-16",
"375965","(어린이)살아있는 과학교과서","홍준의.[등]원작;김태일 글;마정원 그림","휴머니스트출판그룹","2007","9788958621799","9788958621775","7","2","400","1","56","2012-01-16",
"375964","(어린이)살아있는 과학교과서","홍준의.[등]원작;김태일 글;마정원 그림","휴머니스트출판그룹","2007","9788958621782","9788958621775","7","1","400","1","73","2012-01-16",
"375963","(알래스카에서 쓴)바닷새 일기","소피 웹 글·그림;최인희 옮김","파주 :사계절출판사","2008","9788958282808","","7","","498","1","4","2012-01-16",
"375962","아주 놀라운 이야기 곤충","수잔 바라클로우 지음;조 코넬리 일러스트;고호관 번역","서울 :부즈펌","2010","9788991992986","","7","","495","1","21","2012-01-16",
"375961","(신화부터 과학까지) 지구를 상상하다","기욤 뒤프라 글·그림;이충호 옮김","미세기","2010","9788980712526","","7","","445","1","0","2012-01-16",
"375960","(세상에서 가장 재미있는)통계학","울코트 스미스 글;래리 고닉 그림;전영택 옮김","궁리출판","2008","9788958200895","","0","","413.8","1","31","2012-01-16",
"375959","(세상에서 가장 재미있는) 유전학","마크 휠리스 글;래리 고닉 그림;윤소영 옮김","궁리출판","2007","9788958200888","","0","","476.1","1","26","2012-01-16",
"375958","(세밀화로 보는)나비 애벌레","권혁도 글ㆍ그림","길벗어린이","2010","9788955821000","","7","","495","1","22","2012-01-16",
"375957","(세밀화로 보는)꽃과 나비","권혁도 글·그림","길벗어린이","2009","9788955820911","","7","","495.9","1","21","2012-01-16",
"375956","(세밀화로 그린 보리 어린이) 새 도감","김현태 글;천지현 그림;토박이 기획","파주 :보리","2008","9788984284586","","7","","498","1","2","2012-01-16",
"375955","(살아있는)생활과학","이규성.[등]글;강명근.[등]그림","두산동아","2006","9788900210743","","7","","404","1","24","2012-01-16",
"375954","살아 있는 지구","바바라 테일러;폴 베넷 [공]지음;김인숙 옮김","서울 :산하","2008","9788976503381","","7","","472.5","1","8","2012-01-16",
"375953","야생화일기=Days of wild flowers","송기엽 지음","서울:진선출판사","2002","9788972212997","","7","","481.9","1","1","2012-01-16",
"375952","(봄.여름.가을.겨울)곤충도감","한영식 글","서울:진선아이","2011","9788972216940","","7","","495.2","1","45","2012-01-16",
"375951","(봄 여름 가을 겨울) 별자리 이야기","지호진 글;이혁 그림","서울 :진선출판사","2009","9788972216315","","7","","443.8","1","46","2012-01-16",
"375950","(만화)과학은 흐른다","신영희 만화;정혜용 글","파주:청년사","2006","9788972785347","9788972785156","0","4","409","1","17","2012-01-16",
"375949","(만화)과학은 흐른다","신영희 만화;정혜용 글","파주:청년사","2005","9788972785149","9788972785156","0","3","409","1","17","2012-01-16",
"375948","(만화)과학은 흐른다","신영희 만화;정혜용 글","파주:청년사","2005","9788972785132","9788972785156","0","2","409","1","26","2012-01-16",
"375947","(만화)과학은 흐른다","신영희 만화;정혜용 글","파주:청년사","2005","9788972785125","9788972785156","0","1","409","1","35","2012-01-16",
"375946","(동물의 흔적) 누가 있었을까?","모니카 랑에 글;크리스티네 팔터마이르 그림;조국현 옮김","서울:시공주니어","2004","9788952737618","9788952737601","7","1","490.8","1","21","2012-01-16",
"375945","(동물의 보호색) 내가 보이니?","모니카 랑에 글;슈테펜 발렌토비츠 그림;조국현 옮김","서울:시공주니어","2004","9788952737649","9788952737601","7","4","490.8","1","21","2012-01-16",
"375944","(동물의 먹이) 무얼 먹을까?","모니카 랑에 글;우테 퇴니센 그림;조국현 옮김","서울:시공사","2004","9788952737632","9788952737601","7","3","490.8","1","28","2012-01-16",
"375943","(동물의 겨울나기)추워도 괜찮아!","모니카 랑에 글;슈테펜 발렌토비츠 그림;조국현 옮김","시공주니어","2004","9788952737663","9788952737601","7","6","490.8","1","24","2012-01-16",
"375942","(꾸물 꼬물) 지렁이를 키워 봐","손호경 지음","대교출판","2008","9788939528420","","7","","493","1","36","2012-01-16",
"375941","꼬물꼬물 세균대왕 미생물이 지구를 지켜요","김성화;권수진 [공]지음;박재현 그림","풀빛","2007","9788974746315","","7","","475","1","40","2012-01-16",
"375940","(꼬물꼬물)과학 이야기","손영운 글;권윤주 그림","뜨인돌어린이","2005","9788995710029","","7","","400","1","33","2012-01-16",
"375939","(꼬마 과학자를 위한)생물학교","오상렬 지음;남은미 그림","서울 :상상스쿨","2007","9788996023401","","7","","472","1","18","2012-01-16",
"375938","공룡이 남긴 타임캡슐","임종덕 글;김재환 그림","파주:돌베개어린이","2006","9788990025203","","7","","457","1","27","2012-01-16",
"375937","(풀코스) 짚문화여행","인병선 지음","서울:현암사","2007","9788932306476","","7","","380.9","1","0","2012-01-16",
"375936","장날:병품그림책","이서지 글;이윤진 그림","파주 :한솔교육","2008","9788953552272","","7","","380","1","3","2012-01-16",
"375935","우리 한옥에 숨은 과학","서지원 글;문수민 그림","미래M&B","2008","9788983944979","","7","","380.9","1","17","2012-01-16",
"375934","오줌싸개가 정승판서가 되었다네","원동은 글씀;홍성찬 그림","서울:재미마주","2006","9788986565768","","7","3","380.9","1","18","2012-01-16",
"375933","얼씨구 절씨구 풍년이 왔네","원동은 글씀;홍성찬 그림","서울:재미마주","2006","9788986565713","","7","1","380.9","1","6","2012-01-16",
"375932","시계 그림책","마쓰이 노리코 지음;고대영 옮김","길벗어린이","2010","9788955821079","9788955821062","7","1","375.1","1","32","2012-01-16",
"375931","생명을 살리는 윤리적 소비","정원각 [외]글;이상미 그림","서울 :상수리나무","2010","9788993397178","","7","","335.9","1","11","2012-01-16",
"375930","부엌 할머니","이규희 글;윤정주 그림","보림출판사","2008","9788943307141","9788943300692","7","17","380.8","1","84","2012-01-16",
"375929","밥 힘으로 살아온 우리 민족","김아리 글;정수영 그림","서울:대한교과서","2004","9788937811913","","7","","381.7","1","2","2012-01-16",
"375928","매일매일이 명절날만 같아라","원동은 글씀;홍성찬 그림","파주:재미마주","2007","9788986565782","","7","5","380.9","1","10","2012-01-16",
"375927","귀신 백과사전","이현 지음;김경희 그림","푸른숲","2010","9788971846513","","7","","388.2","1","28","2012-01-16",
"375926","괴나리 봇짐 지고 세상 구경 떠나 보세","원동은 글씀;홍성찬 그림","서울:재미마주","2006","9788986565775","","7","4","380.9","1","10","2012-01-16",
"375925","게 물렀거라! 가마꾼 납신다","이영란 글;김혜란 그림","미래엔컬처그룹","2009","9788937845499","","7","","336","1","17","2012-01-16",
"375924","책 따라 친구 따라 지구 한 바퀴","최지혜 글;손령숙;유재이 [공]그림","초록개구리","2010","9788992161244","9788995612613","7","","380","1","11","2012-01-16",
"375923","(이이화 역사 할아버지가 들려주는) 발효 이야기","이이화 원작;박남정 글;백명식 그림","파랑새","2010","9788961552424","9788961552202","7","","381","1","15","2012-01-16",
"375922","(이야기로 배우는)어린이 경제교실","매일경제 금융부;네오머니 [같이]지음","서울:매경출판","2006","9788974422882","","0","","320","1","10","2012-01-16",
"375921","(에헤야데야)떡타령","이미애 글;이영경 그림","파주:보림출판사","2007","9788943306991","","7","32","380.8","1","31","2012-01-16",
"375920","꼬물꼬물 일과 놀이 사전","윤구병 글;이형진 외 그림","파주 :보리","2008","9788984285163","","7","","380","1","13","2012-01-16",
"375919","(장승과 솟대가 들려주는)우리 풍속 이야기","햇살과나무꾼 글;박지훈 그림","해와나무","2007","9788991146853","9788991146198","7","","386.5","1","17","2012-01-16",
"375918","둥글둥글 지구촌 인권 이야기","신재일 글;유난영 그림","풀빛","2009","9788974749484","9788974749484","7","","342.1","1","18","2012-01-16",
"375917","(더불어 사는) 행복한 경제","배성호 글;김보미 그림","청어람주니어","2010","9788993912364","","7","","320","1","18","2012-01-16",
"375916","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;김세희 옮김","서울:파랑새어린이","2001","9788970573366","9788970573274","7","9","219.2","1","15","2012-01-16",
"375915","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;황주연 옮김","파주:파랑새어린이","2001","9788970573359","9788970573274","7","8","219.2","1","19","2012-01-16",
"375914","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;이경혜 옮김","서울:파랑새어린이","2001","9788970573342","9788970573274","7","7","219.2","1","13","2012-01-16",
"375913","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;강경화 옮김","서울:파랑새어린이","2001","9788970573335","9788970573274","7","6","219.2","1","17","2012-01-16",
"375912","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;황주연 옮김","파랑새어린이","2001","9788970573328","9788970573274","7","5","219.2","1","20","2012-01-16",
"375911","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;최순희 옮김","파랑새어린이","2001","9788970573311","9788970573274","7","4","219.2","1","22","2012-01-16",
"375910","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;이경혜 옮김","파랑새어린이","2001","9788970573304","9788970573274","7","3","219.2","1","30","2012-01-16",
"375909","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;강경화 옮김","서울:파랑새어린이","2001","9788970573519","9788970573274","7","24","219.2","1","11","2012-01-16",
"375908","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;강경화 옮김","파주:파랑새어린이","2001","9788970573502","9788970573274","7","23","219.2","1","13","2012-01-16",
"375907","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;김세희 옮김","서울:파랑새어린이","2001","9788970573496","9788970573274","7","22","219.2","1","10","2012-01-16",
"375906","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;김세희 옮김","파주:파랑새어린이","2001","9788970573489","9788970573274","7","21","219.2","1","8","2012-01-16",
"375905","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;최순희 옮김","서울:파랑새어린이","2001","9788970573472","9788970573274","7","20","219.2","1","6","2012-01-16",
"375904","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;황주연 옮김","파랑새어린이","2001","9788970573298","9788970573274","7","2","219.2","1","42","2012-01-16",
"375903","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;최순희 옮김","파주:파랑새어린이","2001","9788970573465","9788970573274","7","19","219.2","1","10","2012-01-16",
"375902","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;황주연 옮김","파주:파랑새어린이","2001","9788970573458","9788970573274","7","18","219.2","1","7","2012-01-16",
"375901","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;황주연 옮김","파주:파랑새어린이","2001","9788970573441","9788970573274","7","17","219.2","1","7","2012-01-16",
"375900","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;황의방 옮김","파주:파랑새어린이","2001","9788970573434","9788970573274","7","16","219.2","1","5","2012-01-16",
"375899","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;황의방 옮김","파주:파랑새어린이","2001","9788970573427","9788970573274","7","15","219.2","1","8","2012-01-16",
"375898","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;이경혜 옮김","파주:파랑새어린이","2001","9788970573410","9788970573274","7","14","219.2","1","14","2012-01-16",
"375897","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;이경혜 옮김","파주:파랑새어린이","2001","9788970573403","9788970573274","7","13","219.2","1","22","2012-01-16",
"375896","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;황의방 옮김","서울:파랑새어린이","2001","9788970573397","9788970573274","7","12","219.2","1","19","2012-01-16",
"375895","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;이경혜 옮김","서울:파랑새어린이","2001","9788970573380","9788970573274","7","11","219.2","1","19","2012-01-16",
"375894","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;강경화 옮김","파주:파랑새어린이","2001","9788970573373","9788970573274","7","10","219.2","1","14","2012-01-16",
"375893","(동화로 읽는)그리스 신화","메네라오스 스테파니데스 글;야니스 스테파니데스 그림;김세희 옮김","파랑새어린이","2001","9788970573281","9788970573274","7","1","219.2","1","55","2012-01-16",
"375892","나는 부끄러워","조은수 글·그림","아이세움","2007","9788937842481","9788937842559","7","","181.7","1","29","2012-01-16",
"375891","그런데 철학이 뭐예요?:철학의 기본 문제","한기호 글;윤정주 그림","천둥거인","2008","9788990025579","9788990025562","7","","100","1","23","2012-01-16",
"375890","(아빠가 들려주는) 철학 이야기","이종훈 글;최달수 그림","서울:현암사","2006","9788932370460","9788932370484","7","2","100","1","10","2012-01-16",
"375888","책은 어떻게 만들까요","알리키 글.그림;서애경 옮김","서울:비룡소","2008","9788949190181","","7","","012","1","17","2012-01-16",
"375887","이집트","파스칼 에스테용 지음;안네 바이스 그림;최윤정 옮김","서울:계림북스쿨","2007","9788989427117","","7","2","080","1","20","2012-01-16",
"375886","알렉산드리아 도서관:사라진 책들의 천국","켈리 트럼블 글;로비나 매킨타이어 마셜 그림;유시주 옮김","서울:비룡소","2010","9788949182384","9788949182117","7","","026","1","4","2012-01-16",
"375885","쉿, 실험중이에요","김영환 실험지도;현윤애 그림","서울:다섯수레","2003","9788974780746","","7","11","080","1","16","2012-01-16",
"375884","해적의 시대","메리 폽 어즈번;윌 어즈번 [공]지음;살 머도카 그림;노은정 옮김","서울:비룡소","2008","9788949190273","9788949190235","7","4","082","1","33","2012-01-16",
"375883","이집트의 피라미드","메리 폽 어즈번;윌 어즈번 [공]지음;살 머도카 그림;노은정 옮김","서울:비룡소","2004","9788949190266","9788949190235","7","3","082","1","41","2012-01-16",
"375882","중세의 기사","메리 폽 어즈번;윌 어즈번 [공]지음;살 머도카 그림;노은정 옮김","비룡소","2004","9788949190259","9788949190235","7","2","082","1","26","2012-01-16",
"375881","사라진 공룡","메리 폽 어즈번;윌 어즈번 [공]지음;살 머도카 그림;노은정 옮김","비룡소","2005","9788949190242","9788949190235","7","1","082","1","35","2012-01-16",
"375880","공룡 화석은 왜 우리나라에서 많이 발견될까요?","김동희 지음","다섯수레","2010","9788974783426","9788974780296","7","33","080","1","35","2012-01-16",
"375879","가자, 만화의 세계로!","우리만화 발전을 위한 연대모임 자료연구부 지음","서울:다섯수레","1996","9788974780661","","7","10","080","1","9","2012-01-16",
"375878","물건은 어떻게 만들까","라루스 편집부 [편]저;길벗어린이 편집부 편역","서울:길벗어린이","2004","9788986621631","","7","9","030","1","8","2012-01-16",
"375875","우리가 사는 지구","라루스 편집부 [편]저;길벗어린이 편집부 편역","길벗어린이","2003","9788986621570","","7","6","030","1","19","2012-01-16",
"375873","우리 몸","라루스 편집부 [편]저;길벗어린이 편집부 편역","길벗어린이","2003","9788986621518","","7","4","030","1","15","2012-01-16",
"375865","신비한 우주","라루스 편집부 [편]저;길벗어린이 편집부 편역","길벗어린이","2004","9788986621501","","7","1","030","1","19","2012-01-16",
"375864","혼자서는 위험해","고미 타로 글·그림;한수연 옮김","서울:시공사","2004","9788952724816","","7","","833.8","1","9","2012-01-16",
"375863","형은 크다 나는 작다","박정선 지음;김영수 그림","서울:비룡소","2009","9788949151748","9788949151700","7","","813.8","1","19","2012-01-16",
"375862","타세요 타세요","홍진숙 [글];강근영 [그림]","서울:여우고개","2006","9788995302842","","7","","813.8","1","26","2012-01-16",
"375861","코를 '킁킁'","루스 크라우스 글;마크 사이먼트 그림;고진하 옮김","서울:비룡소","2007","9788949110363","9788949110004","7","","843","1","16","2012-01-16",
"375860","코끼리처럼 키가 큰 생쥐","피토;제르베 [공]지음;박정연 옮김","파주:보림","2008","9788943307240","","7","4","863","1","1","2012-01-16",
"375859","저리 비켜","고미 타로 글·그림;한수연 옮김","서울:시공사","2004","9788952724786","","7","","833.8","1","9","2012-01-16",
"375858","재미있는 내 얼굴","니콜라 스미 글·그림;박현영 옮김","서울교육(와이즈아이북스)","2010","9788983782366","","7","","843","1","45","2012-01-16",
"375857","우리 집에 놀러 와","오드레이 푸시에 지음;이주희 옮김","파주:보림출판사","2010","9788943307998","9788943308032","7","","863","1","3","2012-01-16",
"375856","우리 엄마랑 집에 갈 거야","기도 반 게네흐텐 글·그림;서남희 옮김","한울림어린이(한울림)","2005","9788995516263","9788995516232","7","","859.3","1","28","2012-01-16",
"375855","왜 방귀가 나올까?=(A)story of farts","초 신타 글·그림;이영준 옮김","한림출판사","2006","9788970943107","","7","3","408","1","58","2012-01-16",
"375854","옷을 입자 짠짠","정은정 지음;박해남 그림","비룡소","2009","9788949181509","9788949180533","7","","375.1","1","25","2012-01-16",
"375853","오리처럼 뒤뚱뒤뚱","엄혜숙 글;정순희 그림","파주:다섯수레","2009","9788974783075","9788974783051","7","2","810.8","1","8","2012-01-16",
"375852","엄마, 안녕","유키 모이라 글;후쿠다 유키히로 사진;이선아 옮김","서울:웅진주니어:웅진씽크빅","2010","9788901069418","9788901035079","7","","491.5","1","26","2012-01-16",
"375851","엄마 품에 누가누가 잠자나","전래동요 글;한유민 그림","파주:다섯수레","2009","9788974783280","9788974783259","7","18","810.8","1","11","2012-01-16",
"375850","아침이야","호박별 글;이진아 그림","서울:시공주니어","2007","9788952750280","9788952750280","7","","375.1","1","3","2012-01-16",
"375849","아가야 울지마","오호선 글;유승하 그림","파주:길벗어린이","2007","9788955820706","","7","","813.8","1","34","2012-01-16",
"375848","쏘옥 옷입기 놀이","기무라 유이치 글·그림;최윤정 옮김","서울:웅진주니어","2008","9788901076126","9788901076027","7","9","833.8","1","30","2012-01-16",
"375847","손이 나왔네","하야시 아키코 글·그림","한림출판사","2006","9788970940540","","7","","833.8","1","20","2012-01-16",
"375846","소리말:우리 아기 첫사전","솔다드 브라비 글·그림;최윤정 옮김","서울:바람의아이들","2009","9788990878854","9788990878090","7","","863","1","23","2012-01-16",
"375845","사랑해 모두모두 사랑해","매리언 데인 바우어 글;캐롤라인 제인 처지 그림;신형건 옮김","서울 :푸른책들","2009","9788961701020","","7","","843","1","19","2012-01-16",
"375843","모자가 빼꼼","마에다 마리 지음;박은덕 옮김","파주 :보림출판사","2011","9788943308599","","7","","833.8","1","13","2012-01-16",
"375842","말랑말랑","유애로 글·그림","파주:느림보","2008","9788958760702","9788958760689","7","","813.8","1","6","2012-01-16",
"375841","뒹굴뒹굴 짝짝","백연희 글;주경호 그림","길벗어린이","2010","9788955821154","9788955821147","7","","813.8","1","10","2012-01-16",
"375839","동물 친구들은 밤에 뭐 해요","이은숙 글·그림","서울 :마루벌","2009","9788956632957","","7","","813.8","1","7","2012-01-16",
"375838","도리도리 짝짜꿍","구전 놀이노래;정순희 그림","파주:다섯수레","2009","9788974783068","9788974783051","7","1","810.8","1","9","2012-01-16",
"375837","데이빗은 못 말려","데이빗 새논 글·그림;김혜원 옮김","지경사","2005","9788931917284","","7","","843","1","23","2012-01-16",
"375836","데이빗은 궁금해","데이빗 새논 글·그림;김혜원 옮김","서울:지경사","2005","9788931917291","","7","","843","1","24","2012-01-16",
"375835","데이빗, 무슨 냄새지?","데이빗 섀논 글·그림;김혜원 옮김","지경사","2006","9788931917888","","7","","843","1","28","2012-01-16",
"375834","누군가가 있나 봐","고미 타로 글·그림;한수연 옮김","서울:시공사","2004","9788952724793","","7","","833.8","1","5","2012-01-16",
"375833","너는 누구니?:어떤 모습으로 변할까? 상상해 보세요!","안체 담 지음","파주 :보림출판사","2008","9788943307080","","7","","853","1","17","2012-01-16",
"375832","냠냠 식사 놀이","기무라 유이치 글·그림;김미형 옮김","서울:웅진주니어","2008","9788901076065","9788901076010","7","2","833.8","1","27","2012-01-16",
"375831","내가 좋아하는 것","앤서니 브라운 글·그림;허은미 옮김","서울 :에스오디커뮤니케이션","2009","9788991780514","","7","","843","1","22","2012-01-16",
"375830","내 뒤에 누굴까","후쿠다 토시오 글·그림;김숙희 옮김","서울:한울림어린이","2006","9788991871045","9788991871052","7","4","833.8","1","14","2012-01-16",
"375827","내 뒤에 누굴까?","후쿠다 토시오 지음;김숙희 옮김","서울:한울림어린이","2007","9788991871014","9788991871052","7","1","833.8","1","19","2012-01-16",
"375826","내 것은 무엇이나 작아요","신현득 시;서은영 그림","서울:다섯수레","2009","9788974783242","9788974783211","7","15","811.8","1","8","2012-01-16",
"375825","꾸벅 인사 놀이","기무라 유이치 글.그림;김미형 옮김","서울:웅진주니어","2009","9788901076041","9788901076010","7","1","833.8","1","40","2012-01-16",
"375824","까꿍! 누가 숨었을까?:북극 동물 친구들","프란체스카 페리 지음","[서울]:어린이작가정신","2008","9788972889311","","7","","859.8","1","21","2012-01-16",
"375823","기린 다리에 쉬를 한 강아지","피토;제르베 [공]지음;박정연 옮김","파주:보림","2008","9788943307257","","7","3","863","1","4","2012-01-16",
