검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,전체
지역,서울
세부지역,성북구
ISBN 부가기호,아동
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-23
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"71","우리 몸의 구멍 ","허은미 글 ;이혜리 그림","길벗어린이","2010","","9788955821185","77400","511","6",
"71","칭찬 먹으러 가요 ","글: 고대영 ;그림: 김영진","길벗어린이","2012","","9788955821970","77810","813.7","6",
"71","칭찬 먹으러 가요 ","글: 고대영 ;그림: 김영진","길벗어린이","2012","8","9788955821970","77810","813.7","6",
"71","엄마가 유령이 되었어! ","노부미 글·그림 ;이기웅 옮김","길벗어린이","2016","","9788955823509","77830","833.6","6",
"71","도서관이 키운 아이 ","칼라 모리스 글 ;이상희 옮김","그린북","2008","","9788955881844","77840","843","6",
"71","선인장 호텔 ","브렌다 기버슨 글 ;이명희 옮김","마루벌","2008","","9788956632001","77800","843","6",
"71","어린이 과학 형사대 CSI","글: 고희정 ;그림: 서용남","가나출판사","2008-2013","18","9788957365373","74400","400","6",
"71","어린이 과학 형사대 CSI","글: 고희정 ;그림: 서용남","가나출판사","2008-2013","20","9788957365489","74400","400","6",
"71","어린이 과학 형사대 CSI","글: 고희정 ;그림: 서용남","가나문화콘텐츠","2013-2015","25","9788957366622","74400","400","6",
"71","귀신 선생님과 진짜 아이들 ","남동윤 만화","사계절","2014","","9788958288053","77810","810","6",
"71","양파의 왕따 일기","글: 문선이 ;그림: 박철민","파랑새","2012","2","9788961553650","74810","813.7","6",
"71","윔피 키드","글, 그림: 제프 키니 ;양진성","푸른날개","2009-2015","8","9788965590743","74840","843","6",
"71","(니키의) 도크 다이어리","지은이: 레이첼 르네 러셀 ;김선희","미래지식","2012-2019","1","9788965840190","74840","843","6",
"71","(초등학생을 위한) 맨처음 한국사 ","전국역사교사모임 원작 ;이은홍 그림","휴먼어린이","2015","1","9788965912552","77910","911","6",
"71","화요일의 두꺼비","러셀 에릭슨","사계절","2008","","9788971965559","73840","","6",
"71","7년 동안의 잠 :박완서 그림동화 ","글: 박완서 ;그림: 김세현","작가정신","2015","","9788972887683","74810","813.6","6",
"71","점","피터 레이놀즈 글·그림;김지효 옮김","문학동네","2003","","9788982816888","77840","843","6",
"71","손 큰 할머니의 만두 만들기 ","글: 채인선 ;그림: 이억배","재미마주","1998","","9788986565065","73810","813.6","6",
"71","청소기에 갇힌 파리 한 마리 :슬픔을 받아들이는 마음의 5단계 ","멜라니 와트 지음 ;김선희 옮김","여유당","2016","","9788992351584","77840","843","6",
"71","정글에서 살아남기","글: 코믹컴 ;그림: 네모","루덴스미디어","2009-2013","3","9788994110035","77400","470","6",
"71","왜 나만 시켜! ","글·그림: 이주혜","노란돼지","2012","","9788994975207","77810","813.7","6",
"143","선생님, 바보 의사 선생님","이상희 글;김명길 그림","웅진씽크빅","2006","","9788901055190","74800","998.5","5",
"143","우리는 친구 ","글·그림: 앤서니 브라운 ;옮김: 장미란","웅진씽크빅","2008","","9788901074405","77840","843","5",
"143","꾸벅 인사 놀이 ","글·그림: 기무라 유이치 ;옮김: 김미형","웅진씽크빅","2008","1","9788901076041","74370","375.1","5",
"143","종이아빠 ","글·그림: 이지은","웅진씽크빅","2014","","9788901163635","74810","813.7","5",
"143","어느 날 빔보가","마르틴 아우어 글;이유림 옮김","국민서관","2005","","9788911023707","73850","853","5",
"143","너랑 짝꿍 하기 싫어! ","박현숙 글 ;권송이 그림","국민서관","2012","","9788911030088","73810","813.7","5",
"143","소년 셜록 홈즈","앤드루 레인 글 ;김경희 옮김","랜덤하우스코리아","2011-2012","2","9788925543239","74840","843","5",
"143","(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화","글: 송도수 ;서정 엔터테인먼트","서울문화사","2006-2015","22","9788926391419","77410","410","5",
"143","한반도에 사람이 살기 시작하다 ","글: 성현경 ;그림: 최나미","그레이트북스","[2011]","1","9788927102212","74900","911","5",
"143","아드님, 진지 드세요 ","강민경 글 ;이영림 그림","좋은책신사고 좋은책어린이","2011","","9788928302802","74810","813.7","5",
"143","알았어, 나중에 할게! ","박혜숙 글 ;심윤정 그림","좋은책신사고 좋은책어린이","2014","","9788928315130","74810","813.7","5",
"143","Why? 인체 ","글: 허순봉 ;만화: 송회석","예림당","2011","2","9788930202312","74490","408","5",
"143","Why? 동물 ","글: 이광웅 ;만화: 그림수레","예림당","2011","7","9788930202367","74490","408","5",
"143","Why? 독 있는 동식물 ","글: 정수은 ;만화: 송회석","예림당","2011","26","9788930202558","74400","472","5",
"143","Why? 갯벌 ","글: 우연정 ;만화: 파피루스","예림당","2011","28","9788930202572","74470","472","5",
"143","Why? 인류 ","글: 이광웅 ;만화: 그림수레","예림당","2011","32","9788930202619","74470","471","5",
"143","Why? 실험관찰 ","글: 전재운 ;만화: 최익규","예림당","2011","41","9788930202701","74420","400","5",
"143","Why? 과학사건 ","글: 박상욱 ;만화: 이태훈","예림당","2011","50","9788930202794","74400","409","5",
"143","Why? 공생과 천적 ","글: 박세준 ;만화: 그림수레","예림당","2012","53","9788930206747","73430","400","5",
"143","여왕님의 보랏빛 마법 ","글 그림: 안비루 야스코 ;옮김: 정문주","예림당","2013","11","9788930210973","73830","833.6","5",
"143","Why? 화폐와 경제 ","글: 윤상석 ;그림: 김강호","예림당","2010","1","9788930231374","73320","001","5",
"143","Why? 옷과 패션 ","원안: 이재일 ;그린이: 이항선","예림당","2012","17","9788930231435","73590","001","5",
"143","Why? 법 ","글: 조영선 ;그림: 그림수레","예림당","2011","12","9788930231473","74360","001","5",
"143","Why? 음식과 요리 ","글쓴이: 파피루스 ;그린이: 김강호","예림당","2013","22","9788930231541","73590","001","5",
"143","Why? 한국사 나라의 시작","이근","예림당","2010","1","9788930232302","74910","","5",
"143","Why? 한국사 고려 시대","이근","예림당","2010","3","9788930232326","74910","","5",
"143","책 먹는 여우","프란치스카 비어만 지음;김경연 옮김","김영사","2001","","9788934908067","73850","853","5",
"143","(21세기) 먼나라 이웃나라","이원복 글·그림","김영사","2009-2011","2","9788934929413","77920","909","5",
"143","냄비와 국자 전쟁","미하엘 엔데 글;곰발바닥 옮김","한길사","2006","","9788935653379","74850","853","5",
"143","짜장면 불어요!:이현 동화집","이현 [지음];윤정주 그림","창비","2006","","9788936442248","73810","813.6","5",
"143","소나기밥 공주 :이은정 장편동화 ","지은이: 이은정 ;그린이: 정문주","창비","2009","","9788936442491","73810","813.6","5",
"143","아주 아주 큰 고구마","아까바 스에끼찌 글·그림;양미화 옮김","창비","2007","","9788936445591","77830","833.6","5",
"143","마법사 똥맨 :송언 동화 ","송언 [지음] ;김유대 그림","창비","2008","","9788936451158","73810","813.6","5",
"143","으랏차차 도깨비죽 ","신주선 동화 ;윤보원 그림","창비","2010","","9788936451240","73810","813.7","5",
"143","왕창 세일! 엄마 아빠 팔아요 ","이용포 동화 ;노인경 그림","창비","2011","","9788936451295","73810","813.7","5",
"143","중국에서 보물찾기","곰돌이 co. 글;강경효 그림","대한교과서","2004","3","9788937813580","77900","912","5",
"143","프랑스에서 보물찾기","김윤수","아이세움","2004","2","9788937814136","77900","","5",
"143","미국에서 보물찾기","곰돌이 co. 글;강경효 그림","대한교과서","2005","6","9788937840258","77900","942","5",
"143","브라질에서 보물찾기","글: 곰돌이 co.;그림: 강경효","대한교과서","2006","12","9788937841989","77900","953","5",
"143","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","4","9788937842207","77400","400","5",
"143","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","9","9788937842269","77400","400","5",
"143","뉴질랜드에서 보물찾기 ","글: 곰돌이 co. ;그림: 강경효","미래엔","2011","26","9788937848261","77900","963","5",
"143","고구려 시대 보물찾기","글: 곰돌이co. ;그림: 강경효","아이세움","2010-2011","2","9788937848414","77910","911","5",
"143","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011-2019","25","9788937884085","77400","400","5",
"143","(늑대가 들려주는)아기돼지 삼형제 이야기","존 셰스카 글;황의방 옮김","보림","1996","","9788943302245","77840","843.8","5",
"143","개구리 왕자 그 뒷이야기 ","존 셰스카 글 ;엄혜숙 옮김","보림출판사","2008","","9788943302252","77840","843","5",
"143","숲으로 간 코끼리 ","하재경 지음","보림출판사","2007","","9788943307127","77810","813.6","5",
"143","기차 할머니","파울 마르 글;유혜자 옮김","중앙출판사","2000","","9788945116949","73850","853","5",
"143","100만 번 산 고양이","사노 요코 글·그림;김난주 옮김","비룡소","2002","","9788949110851","77830","833.6","5",
"143","신기한 스쿨 버스","조애너 콜 글;브루스 디건 그림","비룡소","1999-2010","10","9788949130552","74400","400","5",
"143","신기한 스쿨 버스:키즈","조애너 콜 글;브루스 디건 그림","비룡소","2001-2003","9","9788949150321","74400","400","5",
"143","신기한 스쿨 버스:키즈","조애너 콜 글;브루스 디건 그림","비룡소","2001-2003","10","9788949150338","74400","400","5",
"143","신기한 스쿨 버스:키즈","조애너 콜 글;브루스 디건 그림","비룡소","2001-2003","17","9788949150406","74400","400","5",
"143","영모가 사라졌다:공지희 장편동화","공지희 글;오상 그림","비룡소","2003","","9788949180199","73810","813.6","5",
"143","진짜가 된 가짜 ","이경화 지음 ;유기훈 그림","북이십일 을파소","2008","","9788950914943","74810","813.6","5",
"143","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,홍거북","아울북","2005-2019","20","9788950935252","77720","711.4","5",
"143","구름빵 이빨 빠진 날 ","글·그림: GIMC,김향수","한솔교육","2012","7","9788953584037","74800","813.7","5",
"143","잘한다 오광명 ","송언 글 ;윤정주 그림","문학동네","2008","","9788954605625","73810","813.6","5",
