검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,영유아(0~5세)
지역,서울
세부지역,성북구
ISBN 부가기호,전체
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-17
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"86","Oxford Reading Tree: Level 3: More Stories B: Bull's Eye! (Paperback)","Roderick Hunt","OxfordUniversityPress","2011","327","9780198482017","","","1",
"86","George and the noisy baby","[created by Neville Astley and Mark Baker];adapted by Mandy Archer","","2016","","9780241274064","","843","1",
"86","My Dear Governess (The Letters of Edith Wharton to Anna Bahlmann)","Wharton, Edith|Goldman-Price, Irene C. (Edt)","YaleUnivPr","2012","","9780300169898","77810","","1",
"86","Me ... Jane ","Patrick McDonnell","Little, Brown","c2011","","9780316045469","","","1",
"86","A Perfectly Messed-Up Story","LITTLE|Brown Books for Young Readers","Little,BrownBooksforYoung","2014","","9780316222587","","","1",
"86","Dragon Egg (Paperback)","Mallory Loehr (지은이), Hala Wittwer (그림)","Random House","2007","13","9780375843501","","","1",
"86","Fly!","EDWARDS|Karl Newsom","RandomHouseChildrensBooks","2015","","9780385392839","","","1",
"86","My dad","Anthony Browne","Doubleday","2003, c200","","9780385606134","","","1",
"86","The Berenstain Bears and Too Much TV (Paperback) - The Berenstain Bears #11","Jan Berenstain, Stan Berenstain (지은이)","Random House Childrens Books","1984","11","9780394865706","50399","","1",
"86","Berenstain Bears No Girls Allowed (Paperback) - The Berenstain Bears #44","Jan Berenstain, Stan Berenstain (지은이)","Random House Childrens Books","1986","44","9780394873312","50399","","1",
"86","The Berenstain Bears and the Big Road Race (Paperback) - The Berenstain Bears #2","Stan Berenstain, Jan Berenstain (지은이)","Random House Childrens Books","1987","2","9780394891347","50499","","1",
"86","(The) day the crayons quit ","by Drew Daywalt ;pictures by Oliver Jeffers","Philomel Books","c2013","","9780399255373","","","1",
