검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,청소년(14~19세)
지역,서울
세부지역,성북구
ISBN 부가기호,전체
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-06
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"29","나는 뻔뻔하게 살기로 했다 ","데이비드 시버리 지음 ;김정한 옮김","홍익출판사","2017","","9788970655635","03190","189.2","2",
"29","나무야 나무야","신영복 지음","돌베개","1996","","9788971990933","03810","814.6","2",
"29","이것이 인간인가:아우슈비츠 생존 작가 프리모 레비의 기록","프리모 레비 지음;이현경 옮김","돌베개","2007","","9788971992647","03880","888","2",
"29","용의자 X의 헌신","히가시노 게이고 지음;양억관 옮김","현대문학","2006","","9788972753698","03830","833.6","2",
"29","내가 그를 죽였다 :히가시노 게이고 장편소설 ","지은이: 히가시노 게이고 ;옮긴이: 양윤옥","현대문학","2009","","9788972754398","03830","833.6","2",
"29","(주석 달린) 고전동화집 :세계의 고전동화 깊이 읽기 ","샤를 페로 외 원작 ;설태수 옮김","현대문학","2011","","9788972755654","04890","808.3","2",
"29","홍길동전 이야기 :최초의 한글 소설 ","원작: 허균 ;글: 박병선","청년사","2011","","9788972789406","64810","813.5","2",
"29","소유냐 존재냐","에리히 프롬 저;차경아 옮김","까치","1996","","9788972911166","03100","331.1","2",
"29","(청소년을 위한)세계사=동양편 : 고대에서 현대까지/(The)history of world","우경윤 지음","두리미디어","2004","1","9788977151420","43900","910","2",
"29","(청소년을 위한) 동양수학사='산대'에서 '필산'까지/(The)history of East mathematics","장혜원 지음","두리미디어","2006","","9788977151604","43410","410","2",
"29","스타일리시 패션 일러스트 :모델 드로잉, 의상 디자인 =Stylish fashion illustration : model drawing clothes design ","저자: 사 타마세비 ;옮긴이: 정서영","이종","2013","","9788979291681","13600","592.021","2",
"29","셜록 홈즈 전집","아서 코난 도일 지음;백영미 옮김","황금가지","2002","1","9788982734014","04840","843","2",
"29","셜록 홈즈 전집","아서 코난 도일 지음;백영미 옮김","황금가지","2002","2","9788982734021","04840","843","2",
"29","람세스 1 - 빛의 아들","크리스티앙 자크","문학동네","1997","1","9788982810312","03860","","2",
"29","연금술사","파울로 코엘료 지음;최정수 옮김","문학동네","2001","","9788982814471","03860","879","2",
"29","해리포터와 불의 잔","조앤 K. 롤링 지음;최인자 [공]옮김","문학수첩","2000","41","9788983920928","04840","843","2",
"29","해리포터와 불의 잔","조앤 K. 롤링 지음;최인자 [공]옮김","문학수첩","2000","42","9788983920935","04840","843","2",
"29","해리포터와 죽음의 성물","조앤 K 롤링 지음 ;최인자 옮김","문학수첩","2007","71","9788983922557","04840","843","2",
"29","해리포터와 죽음의 성물","조앤 K 롤링 지음 ;최인자 옮김","문학수첩","2007","72","9788983922564","04840","843","2",
"29","스코치 트라이얼 ","제임스 대시너 지음 ;공보경 옮김","문학수첩","2012","2","9788983924490","03840","843.6","2",
"29","트루먼 스쿨 악플사건 ","도리 힐레스타드 버틀러 지음 ;이도영 옮김","미래M&B","2009","","9788983945068","03840","843","2",
"29","페르마의 마지막 정리 - 개정판","사이먼 싱 (지은이), 박병철 (옮긴이)","영림카디널","2014","","9788984011861","03410","","2",
"29","서편제","이청준 원작;김명곤 각색","커뮤니케이션북스","2005","72","9788984994218","06800","812.6","2",
"29","스캔들 세계사","이주은 지음","파피에","2014-2017","2","9788985901673","04900","920","2",
"29","흑설공주 이야기 :세상의 모든 딸들을 위한 동화 ","바바라 G. 워커 지음 ;박혜란 옮김","뜨인돌","2003","1","9788986183733","03840","843","2",
"29","과학 콘서트=Science concert","정재승 지음","동아시아","2003","","9788988165348","03400","404","2",
"29","거꾸로 생각해 봐! 세상이 많이 달라 보일걸 ","홍세화,박기범","낮은산","2008","","9788989646518","43300","304","2",
"29","예지몽 :히가시노 게이고 소설 ","지은이: 히가시노 게이고 ;옮긴이: 양억관","재인","2011","","9788990982315","03830","833.6","2",
"29","호숫가 살인사건 :히가시노 게이고 장편소설 (The)lakeside murder case","지은이: 히가시노 게이고 ;옮긴이: 권일영","랜덤하우스코리아","2010","","9788991207455","03830","833.6","2",
"29","피아노로 세상을 울려라:이수미 장편 다큐동화","글: 고정욱;그림: 박영돈","현문미디어","2006","","9788991594456","73810","813.6","2",
"29","(청소년을 위한) 알기 쉬운 헌법 ","헌법재판연구원 [편]","","2013","","9788991906237","","362","2",
"29","일본 상식문답 :한 권에 담은 이웃 이야기 ","조양욱 지음","기파랑","2009","","9788991965249","03000","309.113","2",
"29","술술~ 읽는 영문법 소설책 :몬스터아일랜드 ","이소비 기획 ;박승원 일러스트","부즈펌출판사","2007-2008","2","9788991992405","73740","745","2",
"29","(The)pencil princess","[킨더랜드 편집부 펴냄]","","2007","16","9788992506175","74800","808","2",
"29","영혼의 도서관 ","랜섬 릭스 지음 ;이진 옮김","폴라북스","2016","","9788993094770","03840","843.6","2",
"29","나는 무슨 일하며 살아야 할까? ","글: 이철수,하종강","철수와영희","2011","","9788993463149","43300","321","2",
"29","10대와 통하는 윤리학 ","글: 함규진 ;그림: 돌 스튜디오","철수와영희","2012","","9788993463262","43190","190","2",
"29","당신의 완벽한 1년 :샤를로테 루카스 장편소설 ","지은이: 샤를로테 루카스 ;옮긴이: 서유리","프롬북스","2017","","9788993734966","03850","853","2",
